data1,data2,data3
0.186137,0.662743,1
0.167149,0.756386,1
0.099184,0.766708,1
0.11866,0.70169,1
0.210209,0.599939,1
0.1786,0.653697,1
0.140903,0.693719,1
0.16443,0.686252,1
0.069874,0.846933,1
0.194205,0.652409,1
0.203532,0.748201,1
0.182067,0.639858,1
0.230651,0.507924,1
0.175529,0.737037,1
0.161485,0.711606,1
0.170817,0.65181,1
0.193035,0.669049,1
0.119028,0.671598,1
0.231998,0.732423,1
0.162577,0.650133,1
0.144014,0.687911,1
0.206623,0.809274,1
0.057408,0.646034,1
0.285077,0.494602,1
0.208724,0.633603,1
0.11808,0.783169,1
0.201535,0.666452,1
0.126042,0.739513,1
0.235818,0.577123,1
0.135981,0.669004,1
0.205997,0.710142,1
0.121402,0.754843,1
0.178804,0.655994,1
0.287252,0.697263,1
0.080858,0.825688,1
0.193813,0.62872,1
0.145857,0.626103,1
0.102404,0.780739,1
0.175064,0.785332,1
0.168324,0.708737,1
0.126087,0.823642,1
0.129555,0.738325,1
0.170693,0.643305,1
0.1843,0.793503,1
0.117824,0.730845,1
0.065363,0.77321,1
0.146279,0.761856,1
0.115173,0.717756,1
0.242568,0.653889,1
0.251268,0.597568,1
0.173174,0.722563,1
0.146051,0.713999,1
0.122852,0.62871,1
0.22625,0.65751,1
0.269411,0.650867,1
0.178106,0.568436,1
0.094497,0.801021,1
0.167612,0.672836,1
0.151507,0.784049,1
0.124961,0.779654,1
0.111824,0.685479,1
0.207605,0.805258,1
0.157537,0.678165,1
0.157606,0.78354,1
0.122686,0.779463,1
0.151691,0.613761,1
0.242064,0.602425,1
0.222551,0.693024,1
0.184001,0.738019,1
0.058855,0.709962,1
0.187636,0.536111,1
0.179508,0.744341,1
0.167864,0.630488,1
0.146467,0.723494,1
0.180453,0.740965,1
0.137859,0.697425,1
0.130814,0.846122,1
0.157491,0.756184,1
0.117797,0.723247,1
0.182943,0.765981,1
0.198896,0.777168,1
0.002923,0.738296,1
0.212609,0.654693,1
0.206173,0.666581,1
0.177018,0.638406,1
0.129897,0.666182,1
0.236136,0.681227,1
0.137603,0.709352,1
0.15621,0.777379,1
0.273953,0.699802,1
0.159167,0.795372,1
0.201466,0.65493,1
0.177359,0.716696,1
0.220025,0.672808,1
0.173416,0.665826,1
0.131372,0.75422,1
0.208623,0.666133,1
0.210914,0.681181,1
0.160469,0.690467,1
0.274095,0.632893,1
0.274256,0.521741,1
0.226624,0.52415,1
0.110073,0.66631,1
0.159769,0.622805,1
0.17698,0.62147,1
0.127429,0.865186,1
0.203361,0.777799,1
0.119555,0.787139,1
0.182116,0.663919,1
0.148407,0.74937,1
0.146183,0.713597,1
0.217406,0.637469,1
0.230765,0.634991,1
0.102339,0.758907,1
0.22251,0.771718,1
0.229637,0.588324,1
0.104819,0.721784,1
0.1851,0.8021,1
0.102214,0.650827,1
0.185297,0.66647,1
0.172468,0.617005,1
0.13798,0.715834,1
0.184297,0.724944,1
0.273301,0.582031,1
0.199911,0.752221,1
0.152222,0.718813,1
0.15789,0.65289,1
0.203279,0.734251,1
0.182805,0.748161,1
0.15445,0.636997,1
0.210043,0.464413,1
0.165942,0.726038,1
0.103514,0.72099,1
0.248721,0.542321,1
0.092535,0.716479,1
0.125357,0.623323,1
0.186961,0.631602,1
0.195155,0.706546,1
0.11262,0.772734,1
0.26273,0.765159,1
0.106271,0.809802,1
0.174313,0.68558,1
0.220021,0.665133,1
0.105946,0.733038,1
0.228116,0.643044,1
0.215628,0.710182,1
0.192294,0.687084,1
0.166405,0.758201,1
0.269544,0.688189,1
0.248772,0.573064,1
0.226056,0.663778,1
0.145618,0.792806,1
0.134154,0.794302,1
0.126675,0.769671,1
0.249384,0.694097,1
0.224455,0.636885,1
0.186621,0.652143,1
0.155098,0.644404,1
0.118409,0.772815,1
0.121656,0.677,1
0.227208,0.611317,1
0.216104,0.526162,1
0.168145,0.726314,1
0.210585,0.621476,1
0.208954,0.737035,1
0.091883,0.800889,1
0.28397,0.510133,1
0.110883,0.754947,1
0.226512,0.540718,1
0.150443,0.657424,1
0.225283,0.722108,1
0.148302,0.751628,1
0.156053,0.730322,1
0.184522,0.635286,1
0.09885,0.746398,1
0.15786,0.76018,1
0.142803,0.627291,1
0.206053,0.761493,1
0.290298,0.593679,1
0.140738,0.751383,1
0.261382,0.671559,1
0.115935,0.690307,1
0.190425,0.685592,1
0.27469,0.699851,1
0.114048,0.66177,1
0.219942,0.734058,1
0.191478,0.615436,1
0.051387,0.843302,1
0.234788,0.6305,1
0.111991,0.747725,1
0.159461,0.707469,1
0.142339,0.777702,1
0.131205,0.771359,1
0.271277,0.579504,1
0.188326,0.694372,1
0.192783,0.656397,1
0.048053,0.73799,1
0.193031,0.763809,1
0.159821,0.603845,1
0.266803,0.726182,1
0.156893,0.78096,1
0.204151,0.665496,1
0.201597,0.75164,1
0.168908,0.727637,1
0.109758,0.634357,1
0.188345,0.61533,1
0.175943,0.831469,1
0.155247,0.764021,1
0.126325,0.798561,1
0.180914,0.705394,1
0.082513,0.613084,1
0.219242,0.601204,1
0.247856,0.614466,1
0.258137,0.639084,1
0.239875,0.623295,1
0.136222,0.665007,1
0.158513,0.64356,1
0.247504,0.603756,1
0.200016,0.711555,1
0.110408,0.697661,1
0.200095,0.602747,1
0.180356,0.831108,1
0.16868,0.695224,1
0.200645,0.70218,1
0.177686,0.662585,1
0.137523,0.796659,1
0.275008,0.640291,1
0.135117,0.756374,1
0.145081,0.722788,1
0.207468,0.699488,1
0.255627,0.686775,1
0.18098,0.744384,1
0.228578,0.512532,1
0.184048,0.684596,1
0.161993,0.727684,1
0.083818,0.693991,1
0.21125,0.74775,1
0.157255,0.818887,1
0.15702,0.659566,1
0.201656,0.740903,1
0.235128,0.706518,1
0.166742,0.649076,1
0.255603,0.597491,1
0.239083,0.596459,1
0.188948,0.716559,1
0.26447,0.476371,1
0.211722,0.683816,1
0.12036,0.594784,1
0.216857,0.635579,1
0.17593,0.67622,1
0.184028,0.669732,1
0.128744,0.74797,1
0.200359,0.621579,1
0.234002,0.695727,1
0.143322,0.721365,1
0.22182,0.626324,1
0.104245,0.666558,1
0.131761,0.665023,1
0.121747,0.720262,1
0.228837,0.783724,1
0.142149,0.720244,1
0.194438,0.641184,1
0.212929,0.715888,1
0.212064,0.75008,1
0.082897,0.698789,1
0.24465,0.633906,1
0.15941,0.855426,1
0.249198,0.679063,1
0.134072,0.831791,1
0.114383,0.833445,1
0.212165,0.670954,1
0.200881,0.594611,1
0.22656,0.651637,1
0.090797,0.728786,1
0.223512,0.588538,1
0.113797,0.721647,1
0.153772,0.660413,1
0.147835,0.6765,1
0.243915,0.641099,1
0.046744,0.785962,1
0.171325,0.649912,1
0.097882,0.778471,1
0.122574,0.711229,1
0.165647,0.749972,1
0.126568,0.812866,1
0.271555,0.607254,1
0.16143,0.622445,1
0.131413,0.681966,1
0.219277,0.771269,1
0.201515,0.635674,1
0.123343,0.644847,1
0.178954,0.728983,1
0.208437,0.642216,1
0.246791,0.662455,1
0.147288,0.732664,1
0.23242,0.617117,1
0.217108,0.606319,1
0.203235,0.713855,1
0.183582,0.650346,1
0.248428,0.741794,1
0.204663,0.703408,1
0.1154,0.682426,1
0.148195,0.651809,1
0.2014,0.691304,1
0.163733,0.7073,1
0.163769,0.787872,1
0.14782,0.669065,1
0.222483,0.694244,1
0.180665,0.607273,1
0.30949,0.713769,1
0.13823,0.724728,1
0.17234,0.634249,1
0.218358,0.699136,1
0.118243,0.589397,1
0.059963,0.899764,1
0.134534,0.694098,1
0.151797,0.632833,1
0.190271,0.81568,1
0.305322,0.613572,1
0.143301,0.773117,1
0.211449,0.678719,1
0.249534,0.67416,1
0.198774,0.536242,1
0.18604,0.75536,1
0.150072,0.745334,1
0.209917,0.701535,1
0.15646,0.722648,1
0.259456,0.554764,1
0.133685,0.695256,1
0.281828,0.395188,1
0.157024,0.637395,1
0.173371,0.721914,1
0.0914,0.740907,1
0.144938,0.739839,1
0.153371,0.732355,1
0.070231,0.919834,1
0.208536,0.697,1
0.233023,0.581788,1
0.208205,0.751879,1
0.232647,0.642642,1
0.219263,0.662885,1
0.178621,0.707059,1
0.204851,0.63811,1
0.187217,0.5584,1
0.191859,0.613333,1
0.150852,0.683781,1
0.184709,0.805718,1
0.230047,0.747829,1
0.204876,0.733745,1
0.264423,0.710666,1
0.151246,0.67201,1
0.191086,0.791685,1
0.110201,0.725021,1
0.169461,0.659466,1
0.167439,0.668409,1
0.30812,0.67489,1
0.28046,0.654295,1
0.193922,0.802372,1
0.167962,0.795491,1
0.16625,0.820008,1
0.145843,0.804902,1
0.280803,0.597645,1
0.241879,0.626186,1
0.197272,0.586413,1
0.230922,0.731456,1
0.105695,0.693516,1
0.133344,0.61078,1
0.174586,0.621939,1
0.079836,0.716587,1
0.163199,0.546776,1
0.087301,0.75395,1
0.122381,0.735385,1
0.135866,0.748665,1
0.23497,0.616722,1
0.225382,0.707699,1
0.153558,0.612536,1
0.232706,0.562696,1
0.183042,0.736016,1
0.119174,0.688587,1
0.161373,0.615508,1
0.206329,0.72027,1
0.195532,0.68881,1
0.242624,0.573521,1
0.210061,0.624715,1
0.188945,0.637274,1
0.202136,0.785607,1
0.139542,0.642694,1
0.17509,0.650418,1
0.200496,0.695469,1
0.217051,0.813781,1
0.283489,0.700304,1
0.203968,0.724619,1
0.258703,0.652277,1
0.193325,0.689128,1
0.254998,0.658318,1
0.211441,0.730709,1
0.089094,0.710137,1
0.14962,0.773011,1
0.144677,0.774783,1
0.236836,0.558992,1
0.182264,0.688001,1
0.194511,0.734874,1
0.179278,0.793315,1
0.155966,0.853407,1
0.205916,0.763345,1
0.200907,0.692951,1
0.087274,0.794883,1
0.184722,0.673657,1
0.258303,0.574098,1
0.205499,0.594949,1
0.195903,0.789719,1
0.230154,0.682053,1
0.148957,0.783605,1
0.133928,0.786902,1
0.099742,0.869241,1
0.192181,0.746696,1
0.171996,0.700142,1
0.189418,0.711789,1
0.17403,0.679371,1
0.192524,0.61735,1
0.138815,0.700248,1
0.128007,0.752484,1
0.225022,0.728154,1
0.089254,0.765483,1
0.148752,0.778486,1
0.192002,0.712662,1
0.277961,0.626714,1
0.159688,0.831913,1
0.200074,0.564607,1
0.245816,0.638295,1
0.212981,0.535672,1
0.195745,0.689627,1
0.163931,0.640899,1
0.165352,0.617318,1
0.204537,0.622623,1
0.115984,0.701453,1
0.204357,0.712384,1
0.133713,0.918947,1
0.154753,0.717209,1
0.110348,0.655525,1
0.154776,0.829025,1
0.166483,0.764583,1
0.198773,0.666581,1
0.123273,0.717112,1
0.160492,0.77873,1
0.169409,0.64793,1
0.154723,0.687006,1
0.038129,0.883751,1
0.205142,0.632084,1
0.230733,0.536895,1
0.194088,0.666236,1
0.200065,0.611646,1
0.110262,0.849398,1
0.205679,0.719608,1
0.196871,0.713376,1
0.170093,0.639301,1
0.155999,0.877785,1
0.144903,0.776918,1
0.17044,0.661526,1
0.180308,0.746273,1
0.165904,0.635138,1
0.158393,0.656003,1
0.203574,0.578457,1
0.220003,0.729022,1
0.248441,0.488111,1
0.211422,0.683218,1
0.127322,0.720364,1
0.253962,0.613734,1
0.220496,0.702271,1
0.188934,0.622544,1
0.274414,0.562613,1
0.211106,0.634932,1
0.158912,0.679019,1
0.135838,0.668091,1
0.158487,0.723562,1
0.175763,0.684753,1
0.166417,0.675986,1
0.157694,0.680488,1
0.190511,0.710361,1
0.279904,0.544325,1
0.227266,0.681443,1
0.135668,0.643141,1
0.115703,0.78314,1
0.125732,0.79573,1
0.167365,0.676798,1
0.08631,0.786902,1
0.118818,0.701732,1
0.184022,0.694444,1
0.217516,0.661273,1
0.140137,0.709581,1
0.159388,0.660093,1
0.156464,0.686372,1
0.224828,0.616354,1
0.128276,0.61149,1
0.13744,0.688052,1
0.166015,0.687883,1
0.189987,0.723952,1
0.220332,0.630038,1
0.234357,0.640625,1
0.077804,0.64017,1
0.234195,0.593731,1
0.198071,0.720025,1
0.09044,0.648379,1
0.180006,0.902533,1
0.094462,0.746802,1
0.159534,0.682619,1
0.214905,0.74538,1
0.154735,0.732855,1
0.162795,0.753942,1
0.213955,0.759463,1
0.17125,0.653263,1
0.067234,0.731041,1
0.091362,0.828773,1
0.166769,0.802365,1
0.190984,0.672303,1
0.158998,0.798265,1
0.220891,0.70095,1
0.263219,0.482934,1
0.173327,0.790491,1
0.11887,0.633044,1
0.18769,0.676228,1
0.204418,0.646366,1
0.265601,0.747182,1
0.196253,0.635923,1
0.247416,0.718643,1
0.133734,0.783361,1
0.162004,0.731017,1
0.178801,0.635472,1
0.17236,0.672668,1
0.161399,0.810807,1
0.17076,0.761557,1
0.242159,0.617073,1
0.156239,0.627501,1
0.215149,0.714673,1
0.186077,0.68383,1
0.171739,0.726674,1
0.085223,0.846056,1
0.205387,0.737277,1
0.185797,0.642853,1
0.22914,0.678392,1
0.283082,0.537012,1
0.244008,0.70281,1
0.214843,0.572147,1
0.186461,0.639501,1
0.086222,0.833674,1
0.177834,0.783019,1
0.129705,0.713036,1
0.144767,0.742502,1
0.245434,0.638072,1
0.146259,0.729497,1
0.164565,0.662743,1
0.208471,0.616799,1
0.207286,0.643194,1
0.110011,0.800787,1
0.146997,0.674606,1
0.172945,0.639821,1
0.204876,0.792913,1
0.141971,0.707511,1
0.195308,0.621265,1
0.078291,0.79455,1
0.188037,0.646585,1
0.254848,0.56526,1
0.204436,0.707742,1
0.071415,0.924368,1
0.128296,0.614866,1
0.229433,0.642634,1
0.184403,0.727653,1
0.191793,0.652835,1
0.169542,0.734078,1
0.10387,0.780308,1
0.228532,0.661501,1
0.120045,0.688699,1
0.162802,0.560858,1
0.174638,0.759017,1
0.083129,0.787509,1
0.21919,0.533797,1
0.115228,0.714368,1
0.234034,0.748022,1
0.125993,0.726598,1
0.233352,0.692619,1
0.120525,0.697154,1
0.16722,0.626703,1
0.154046,0.75214,1
0.260572,0.683542,1
0.145656,0.550134,1
0.176941,0.717515,1
0.154469,0.759032,1
0.192472,0.705208,1
0.234174,0.649344,1
0.084666,0.714177,1
0.233268,0.625992,1
0.223325,0.681764,1
0.173072,0.658595,1
0.165429,0.712846,1
0.222996,0.835924,1
0.124054,0.671449,1
0.131835,0.764628,1
0.195351,0.627487,1
0.147278,0.749619,1
0.109832,0.649444,1
0.232255,0.646205,1
0.128235,0.728332,1
0.160237,0.682075,1
0.126125,0.685668,1
0.138691,0.760557,1
0.1483,0.676899,1
0.216078,0.746701,1
0.118964,0.703524,1
0.13957,0.720423,1
0.170328,0.793623,1
0.197394,0.627709,1
0.2261,0.667931,1
0.224879,0.669668,1
0.194987,0.778758,1
0.197747,0.741986,1
0.157924,0.766003,1
0.163231,0.761321,1
0.177361,0.560003,1
0.227656,0.689673,1
0.132968,0.671397,1
0.1725,0.590905,1
0.121688,0.747326,1
0.233993,0.763497,1
0.167275,0.634969,1
0.205026,0.661754,1
0.086207,0.763809,1
0.128237,0.696414,1
0.142818,0.665455,1
0.152419,0.767363,1
0.138656,0.758441,1
0.196945,0.527249,1
0.226747,0.789808,1
0.254991,0.64626,1
0.178098,0.652144,1
0.229252,0.576281,1
0.170924,0.675777,1
0.161699,0.790036,1
0.151387,0.771428,1
0.13094,0.665274,1
0.250245,0.483087,1
0.188985,0.722226,1
0.130107,0.765684,1
0.233965,0.668843,1
0.184472,0.556719,1
0.229887,0.655489,1
0.198268,0.658243,1
0.249863,0.703113,1
0.173842,0.729528,1
0.169574,0.728862,1
0.155499,0.545622,1
0.161928,0.621545,1
0.231186,0.667451,1
0.095378,0.771068,1
0.089616,0.68012,1
0.196744,0.696134,1
0.204685,0.628421,1
0.202623,0.613001,1
0.22717,0.735105,1
0.152632,0.670635,1
0.192226,0.654553,1
0.123598,0.743199,1
0.19454,0.741573,1
0.25045,0.712898,1
0.157437,0.731814,1
0.142801,0.765591,1
0.18911,0.677355,1
0.110074,0.832279,1
0.12874,0.688992,1
0.203595,0.694447,1
0.127467,0.665363,1
0.154268,0.718142,1
0.132622,0.777645,1
0.146032,0.712432,1
0.201973,0.661432,1
0.21576,0.640089,1
0.197894,0.674995,1
0.155462,0.659697,1
0.227316,0.764725,1
0.231073,0.775566,1
0.127046,0.595691,1
0.121416,0.694515,1
0.273488,0.491519,1
0.095996,0.768382,1
0.180122,0.747841,1
0.257613,0.554828,1
0.120384,0.713824,1
0.251036,0.787479,1
0.158598,0.741816,1
0.221101,0.774303,1
0.230266,0.678785,1
0.196915,0.661014,1
0.117081,0.626691,1
0.191422,0.593707,1
0.182383,0.684464,1
0.128969,0.843798,1
0.148213,0.740943,1
0.185007,0.775756,1
0.188164,0.669439,1
0.238134,0.784672,1
0.17292,0.731292,1
0.151536,0.734087,1
0.126694,0.841625,1
0.098478,0.827629,1
0.257998,0.705335,1
0.146472,0.620711,1
0.136101,0.737504,1
0.158389,0.701241,1
0.178901,0.780403,1
0.253655,0.643241,1
0.132133,0.701757,1
0.147792,0.813609,1
0.230802,0.593581,1
0.124726,0.685817,1
0.160667,0.765067,1
0.214926,0.665234,1
0.192322,0.543176,1
0.157366,0.801336,1
0.162452,0.613679,1
0.143929,0.763437,1
0.151902,0.650466,1
0.148291,0.859367,1
0.195178,0.706454,1
0.167456,0.672608,1
0.167484,0.791455,1
0.218018,0.643835,1
0.225556,0.624576,1
0.172504,0.732249,1
0.223592,0.66108,1
0.194978,0.72593,1
0.193204,0.576984,1
0.227646,0.611546,1
0.207764,0.698122,1
0.130093,0.774583,1
0.200395,0.853271,1
0.229501,0.587548,1
0.165324,0.691881,1
0.16944,0.807559,1
0.237321,0.791781,1
0.202839,0.720148,1
0.184509,0.683121,1
0.212096,0.846446,1
0.150525,0.693782,1
0.111592,0.718639,1
0.18256,0.614085,1
0.132362,0.796968,1
0.063194,0.800646,1
0.193806,0.737914,1
0.253422,0.510023,1
0.131347,0.739711,1
0.132122,0.700497,1
0.198451,0.694988,1
0.233023,0.656578,1
0.224422,0.691399,1
0.237216,0.698842,1
0.212796,0.656225,1
0.099939,0.808517,1
0.12827,0.848383,1
0.112006,0.673532,1
0.135937,0.867333,1
0.201656,0.664585,1
0.228485,0.63926,1
0.161571,0.629104,1
0.102557,0.793878,1
0.230667,0.797289,1
0.153447,0.697968,1
0.183238,0.597592,1
0.118497,0.776662,1
0.2004,0.65923,1
0.257778,0.632688,1
0.146046,0.792288,1
0.222014,0.657059,1
0.096056,0.76931,1
0.131987,0.754163,1
0.263811,0.697933,1
0.188448,0.605106,1
0.072773,0.823914,1
0.148342,0.785877,1
0.25435,0.583516,1
0.163525,0.723099,1
0.154389,0.579659,1
0.155426,0.79514,1
0.164534,0.790935,1
0.172383,0.601542,1
0.140622,0.728316,1
0.16739,0.709387,1
0.184586,0.794193,1
0.112581,0.842943,1
0.208545,0.565757,1
0.247943,0.592503,1
0.098198,0.796115,1
0.215861,0.714551,1
0.15412,0.742789,1
0.229086,0.676438,1
0.171242,0.740395,1
0.165794,0.744521,1
0.153386,0.80015,1
0.152729,0.713677,1
0.163343,0.854174,1
0.165734,0.720915,1
0.170819,0.80233,1
0.172504,0.775205,1
0.145219,0.79242,1
0.265547,0.767237,1
0.212094,0.740899,1
0.18197,0.864056,1
0.207468,0.651707,1
0.178035,0.69398,1
0.222957,0.597153,1
0.157002,0.780565,1
0.202591,0.704269,1
0.216506,0.570132,1
0.213226,0.673075,1
0.162936,0.726723,1
0.191575,0.78264,1
0.215359,0.640029,1
0.190869,0.715939,1
0.152012,0.693043,1
0.148143,0.732268,1
0.177769,0.682485,1
0.131541,0.782917,1
0.209979,0.812294,1
0.172527,0.565477,1
0.110903,0.73525,1
0.147678,0.717475,1
0.207278,0.759423,1
0.216172,0.687531,1
0.122479,0.690822,1
0.228551,0.564663,1
0.287233,0.620664,1
0.205145,0.656395,1
0.170546,0.712609,1
0.216215,0.704927,1
0.233333,0.654107,1
0.208881,0.516463,1
0.206557,0.675122,1
0.273031,0.681453,1
0.160075,0.745991,1
0.071206,0.769358,1
0.20239,0.526046,1
0.11725,0.832202,1
0.193886,0.71053,1
0.167168,0.730559,1
0.170988,0.658963,1
0.123621,0.669285,1
0.139771,0.661344,1
0.139252,0.707608,1
0.178808,0.806108,1
0.074634,0.81269,1
0.192308,0.531025,1
0.270279,0.703078,1
0.165776,0.564575,1
0.185276,0.742863,1
0.165893,0.752137,1
0.191667,0.598142,1
0.211229,0.660164,1
0.174795,0.674799,1
0.214309,0.734062,1
0.154044,0.605581,1
0.215129,0.710934,1
0.238499,0.601016,1
0.173238,0.848429,1
0.19528,0.659962,1
0.194593,0.570848,1
0.186994,0.649049,1
0.104527,0.611127,1
0.191417,0.668547,1
0.186736,0.754927,1
0.165006,0.66757,1
0.14601,0.751468,1
0.164838,0.637958,1
0.165412,0.747046,1
0.142379,0.91594,1
0.271411,0.553503,1
0.216827,0.565962,1
0.210542,0.694218,1
0.098803,0.757611,1
0.123874,0.723836,1
0.210296,0.58579,1
0.094694,0.747953,1
0.202322,0.745546,1
0.093462,0.83081,1
0.155551,0.637653,1
0.252251,0.771226,1
0.164296,0.634505,1
0.206281,0.623532,1
0.179802,0.749025,1
0.200944,0.632129,1
0.17066,0.646104,1
0.190355,0.69124,1
0.236916,0.630881,1
0.204665,0.593922,1
0.226203,0.633693,1
0.156048,0.765913,1
0.184715,0.710771,1
0.173265,0.742257,1
0.188726,0.729945,1
0.199665,0.576896,1
0.183667,0.77118,1
0.16565,0.862258,1
0.151859,0.622894,1
0.179887,0.656066,1
0.206494,0.790976,1
0.191861,0.656332,1
0.123316,0.771198,1
0.17431,0.735755,1
0.209986,0.691721,1
0.184763,0.623291,1
0.126882,0.763075,1
0.220156,0.856157,1
0.154812,0.708777,1
0.163338,0.706786,1
0.20828,0.67935,1
0.091757,0.743882,1
0.228403,0.574406,1
0.230188,0.697352,1
0.195753,0.71468,1
0.218674,0.610934,1
0.156768,0.674127,1
0.176424,0.606535,1
0.177068,0.733536,1
0.126462,0.794647,1
0.151239,0.593828,1
0.146699,0.583383,1
0.216279,0.72955,1
0.207939,0.637884,1
0.171055,0.669472,1
0.2091,0.669918,1
0.204766,0.729947,1
0.159692,0.636524,1
0.179153,0.718433,1
0.165234,0.573841,1
0.173532,0.582594,1
0.152492,0.633534,1
0.250231,0.713414,1
0.235193,0.566885,1
0.116207,0.709213,1
0.195844,0.769592,1
0.161965,0.736824,1
0.207357,0.669833,1
0.23797,0.688602,1
0.179519,0.742578,1
0.066942,0.864697,1
0.194744,0.731187,1
0.172158,0.81309,1
0.14058,0.608748,1
0.193783,0.689329,1
0.217001,0.560455,1
0.187466,0.639984,1
0.188789,0.821997,1
0.176725,0.717366,1
0.26183,0.633553,1
0.118694,0.713565,1
0.106239,0.681985,1
0.1279,0.886246,1
0.196289,0.612139,1
0.15846,0.722646,1
0.158024,0.517265,1
0.234361,0.645817,1
0.220997,0.733351,1
0.212374,0.701154,1
0.209005,0.83205,1
0.217821,0.672941,1
0.228226,0.564933,1
0.207122,0.626723,1
0.113902,0.760612,1
0.169342,0.611018,1
0.145389,0.755611,1
0.099262,0.559787,1
0.142171,0.70857,1
0.25338,0.563269,1
0.215624,0.638602,1
0.13985,0.635479,1
0.099592,0.882351,1
0.114489,0.791826,1
0.16419,0.714705,1
0.101593,0.6914,1
0.234581,0.78933,1
0.184744,0.627205,1
0.046086,0.799529,1
0.201595,0.632734,1
0.229772,0.560411,1
0.083391,0.856166,1
0.198106,0.726252,1
0.16742,0.666066,1
0.182417,0.703219,1
0.086407,0.801868,1
0.157353,0.791414,1
0.14141,0.7025,1
0.23935,0.744331,1
0.1179,0.858255,1
0.213664,0.659346,1
0.155583,0.802008,1
0.225071,0.704081,1
0.184059,0.646021,1
0.235518,0.684006,1
0.137967,0.745488,1
0.24554,0.656981,1
0.189633,0.705054,1
0.156423,0.617698,1
